Image,Left_Eye_Right_Eye/Eye_Nose,Left_Eye_Right_Eye/Eye_Mouth,Left_Eye_Right_Eye/Eye_Chin,Eye_Nose/Eye_Mouth,Eye_Mouth/Eye_Chin,Virtual_Top_Head/Eye_Chin,Age_Class
17101517_1946-11-14_1973.jpg,1.50,0.91,0.53,1.00,0.00,1.00,2
1712817_1989-10-24_2015.jpg,1.52,1.07,0.55,1.00,0.00,1.00,2
1713217_1978-06-19_2014.jpg,1.56,1.02,0.58,1.00,0.00,1.00,3
172017_1990-03-23_2008.jpg,1.56,1.02,0.58,1.00,0.00,1.00,1
1724817_1974-03-03_2012.jpg,1.67,1.06,0.63,1.00,0.00,1.00,3
17317_1911-12-29_1940.jpg,1.59,1.04,0.61,1.00,0.00,1.00,2
17447217_1949-01-09_2007.jpg,1.49,0.86,0.55,1.00,0.00,1.00,5
1756817_1975-08-22_2011.jpg,1.16,0.81,0.50,1.00,0.00,1.00,3
17830317_1988-05-13_2009.jpg,1.07,0.71,0.42,1.00,0.00,1.00,2
17843517_1912-12-28_1953.jpg,1.58,1.16,0.55,1.00,0.00,1.00,4
18126817_1970-04-29_2013.jpg,1.47,1.03,0.57,1.00,0.00,1.00,4
1818617_1981-01-05_2015.jpg,1.31,0.98,0.55,1.00,0.00,1.00,3
18335217_1985-01-05_2008.jpg,1.31,0.98,0.55,1.00,0.00,1.00,2
18415317_1927-11-05_1963.jpg,1.53,0.88,0.50,1.00,0.00,1.00,3
18415317_1927-11-05_1963.jpg,1.77,1.00,0.56,1.00,0.00,1.00,3
18415317_1927-11-05_1963.jpg,0.89,0.66,0.41,1.00,0.00,1.00,3
18415317_1927-11-05_1963.jpg,1.40,0.85,0.51,1.00,0.00,1.00,3
18415317_1927-11-05_1963.jpg,1.21,0.79,0.50,1.00,0.00,1.00,3
18417617_1972-10-10_2007.jpg,1.58,1.15,0.65,1.00,0.00,1.00,3
1842817_1938-05-17_1965.jpg,1.78,1.05,0.65,1.00,0.00,1.00,2
1842817_1938-05-17_1965.jpg,1.37,0.87,0.55,1.00,0.00,1.00,2
1844417_1983-07-25_2010.jpg,1.57,0.95,0.68,1.00,0.00,1.00,2
1844417_1983-07-25_2010.jpg,1.57,0.95,0.68,1.00,0.00,1.00,2
1844417_1983-07-25_2010.jpg,1.39,0.93,0.58,1.00,0.00,1.00,2
1850317_1967-05-20_2013.jpg,1.15,0.77,0.45,1.00,0.00,1.00,4
1850317_1967-05-20_2013.jpg,1.15,0.77,0.45,1.00,0.00,1.00,4
18562717_1963-10-13_2007.jpg,1.30,0.97,0.52,1.00,0.00,1.00,4
18704317_1954-08-25_2014.jpg,1.65,1.09,0.58,1.00,0.00,1.00,5
18704317_1954-08-25_2014.jpg,1.65,1.09,0.58,1.00,0.00,1.00,5
18754517_1948-03-22_2011.jpg,1.79,1.00,0.65,1.00,0.00,1.00,6
1882517_1968-07-30_2013.jpg,2.03,0.96,0.63,1.00,0.00,1.00,4
18832217_1980-06-28_2011.jpg,1.40,0.93,0.53,1.00,0.00,1.00,3
1896017_1960-10-04_2014.jpg,1.40,0.93,0.53,1.00,0.00,1.00,5
18977317_1986-01-14_2011.jpg,1.42,1.08,0.58,1.00,0.00,1.00,2
19208317_1972-10-20_2004.jpg,1.42,1.08,0.58,1.00,0.00,1.00,3
19358417_1981-10-30_2015.jpg,1.30,0.80,0.60,1.00,0.00,1.00,3
19605117_1990-04-21_2012.jpg,1.40,0.93,0.50,1.00,0.00,1.00,2
19610917_1991-03-19_2014.jpg,1.35,0.76,0.50,1.00,0.00,1.00,2
19617_1901-12-16_1948.jpg,1.45,0.98,0.62,1.00,0.00,1.00,4
1973617_1893-07-30_1943.jpg,1.30,0.91,0.50,1.00,0.00,1.00,4
1977317_1970-05-26_2008.jpg,1.26,0.82,0.54,1.00,0.00,1.00,3
199317_1889-05-12_1961.jpg,1.41,0.85,0.57,1.00,0.00,1.00,7
19939617_1978-03-19_2009.jpg,1.83,1.02,0.66,1.00,0.00,1.00,3
199617_1933-11-03_2006.jpg,1.57,0.96,0.58,1.00,0.00,1.00,7
2022317_1982-05-01_2013.jpg,1.42,0.86,0.53,1.00,0.00,1.00,3
2038117_1984-05-20_2010.jpg,1.68,1.15,0.62,1.00,0.00,1.00,2
20425317_1987-09-01_2011.jpg,1.44,0.87,0.57,1.00,0.00,1.00,2
2057417_1943-06-24_1972.jpg,1.58,1.12,0.62,1.00,0.00,1.00,2
20683917_1929-11-16_2004.jpg,1.41,0.88,0.56,1.00,0.00,1.00,7
2072817_1951-04-07_1980.jpg,1.41,0.88,0.56,1.00,0.00,1.00,2
20882217_1982-02-20_2013.jpg,1.23,0.80,0.52,1.00,0.00,1.00,3
20903517_1948-08-25_2005.jpg,1.33,0.87,0.56,1.00,0.00,1.00,5
21036617_1950-11-12_1972.jpg,1.31,0.92,0.55,1.00,0.00,1.00,2
21235117_1989-04-09_2011.jpg,1.08,0.74,0.47,1.00,0.00,1.00,2
2139617_1974-04-30_2011.jpg,1.40,0.99,0.58,1.00,0.00,1.00,3
21405817_1986-07-11_2009.jpg,1.40,0.99,0.58,1.00,0.00,1.00,2
2171817_1974-02-15_2011.jpg,1.40,0.99,0.58,1.00,0.00,1.00,3
217317_1953-06-16_2009.jpg,2.22,1.05,0.57,1.00,0.00,1.00,5
2173617_1937-02-11_2008.jpg,1.48,0.79,0.52,1.00,0.00,1.00,7
21738817_1961-04-17_2009.jpg,1.46,1.00,0.62,1.00,0.00,1.00,4
21879817_1990-06-22_2014.jpg,1.46,1.00,0.62,1.00,0.00,1.00,2
219217_1952-07-24_2015.jpg,1.28,0.90,0.54,1.00,0.00,1.00,6
21952217_1983-12-02_2012.jpg,1.10,1.01,0.53,1.00,0.00,1.00,2
22064417_1987-03-17_2013.jpg,1.33,0.99,0.54,1.00,0.00,1.00,2
222417_1967-01-06_2014.jpg,1.94,1.06,0.69,1.00,0.00,1.00,4
2255117_1967-04-07_2012.jpg,1.45,0.99,0.55,1.00,0.00,1.00,4
2255217_1962-03-12_2011.jpg,1.32,0.80,0.51,1.00,0.00,1.00,4
22586617_1979-10-01_2012.jpg,1.30,0.97,0.53,1.00,0.00,1.00,3
22740417_1916-02-05_1948.jpg,1.58,0.94,0.58,1.00,0.00,1.00,3
2306217_1947-01-23_2012.jpg,1.37,0.91,0.50,1.00,0.00,1.00,6
23172217_1920-07-11_2009.jpg,1.81,1.02,0.68,1.00,0.00,1.00,8
2338017_1960-09-21_2002.jpg,1.37,0.92,0.60,1.00,0.00,1.00,4
23402817_1920-04-16_2008.jpg,1.67,0.99,0.61,1.00,0.00,1.00,8
23812917_1980-02-14_2007.jpg,1.49,1.05,0.54,1.00,0.00,1.00,2
2390217_1959-06-24_2008.jpg,1.49,1.05,0.54,1.00,0.00,1.00,4
2390217_1959-06-24_2008.jpg,1.49,1.05,0.54,1.00,0.00,1.00,4
239917_1941-11-23_2008.jpg,1.18,0.85,0.49,1.00,0.00,1.00,6
24051117_1984-04-08_2011.jpg,1.34,0.87,0.51,1.00,0.00,1.00,2
24051117_1984-04-08_2011.jpg,1.32,0.76,0.50,1.00,0.00,1.00,2
24051117_1984-04-08_2011.jpg,1.48,0.87,0.53,1.00,0.00,1.00,2
24061617_1986-08-08_2011.jpg,1.48,0.87,0.53,1.00,0.00,1.00,2
24107617_1968-06-16_2013.jpg,1.48,0.87,0.53,1.00,0.00,1.00,4
24261917_1944-09-13_1966.jpg,1.29,0.93,0.54,1.00,0.00,1.00,2
2437917_1942-04-29_1968.jpg,1.29,0.93,0.54,1.00,0.00,1.00,2
24460417_1987-04-28_2014.jpg,1.54,1.04,0.64,1.00,0.00,1.00,2
24466917_1973-02-14_2013.jpg,2.01,0.92,0.56,1.00,0.00,1.00,3
24491017_1990-05-02_2011.jpg,1.45,1.03,0.61,1.00,0.00,1.00,2
24491517_1921-10-23_1948.jpg,1.32,0.86,0.48,1.00,0.00,1.00,2
24546517_1988-06-09_2009.jpg,1.32,0.86,0.48,1.00,0.00,1.00,2
24837617_1920-08-15_2009.jpg,1.43,1.10,0.59,1.00,0.00,1.00,8
2537717_1923-04-17_1953.jpg,1.30,0.72,0.45,1.00,0.00,1.00,2
2545717_1929-02-16_1953.jpg,1.55,0.90,0.61,1.00,0.00,1.00,2
25555417_1979-01-27_2009.jpg,1.38,0.82,0.60,1.00,0.00,1.00,2
2558317_1977-01-31_2013.jpg,1.43,0.97,0.70,1.00,0.00,1.00,3
25734217_1987-06-08_2011.jpg,1.82,1.01,0.62,1.00,0.00,1.00,2
25762717_1992-06-21_2011.jpg,1.82,1.01,0.62,1.00,0.00,1.00,1
25922817_1988-04-09_2012.jpg,1.70,1.05,0.64,1.00,0.00,1.00,2
25922817_1988-04-09_2012.jpg,1.20,0.73,0.49,1.00,0.00,1.00,2
2595317_1964-11-22_2010.jpg,1.46,0.97,0.53,1.00,0.00,1.00,4
261017_1972-06-23_2010.jpg,1.35,0.95,0.55,1.00,0.00,1.00,3
26111617_1986-03-13_2010.jpg,1.33,1.22,0.64,1.00,0.00,1.00,2
2616917_1955-12-03_2009.jpg,2.30,1.25,0.70,1.00,0.00,1.00,5
26227917_1991-10-28_2014.jpg,1.42,0.80,0.58,1.00,0.00,1.00,2
26227917_1991-10-28_2014.jpg,1.73,0.90,0.64,1.00,0.00,1.00,2
2628717_1960-12-09_2008.jpg,1.73,0.90,0.64,1.00,0.00,1.00,4
2628717_1960-12-09_2008.jpg,1.45,0.84,0.65,1.00,0.00,1.00,4
2633317_1982-08-09_2009.jpg,1.45,0.84,0.65,1.00,0.00,1.00,2
26647217_1991-05-20_2009.jpg,1.45,0.78,0.47,1.00,0.00,1.00,1
2669117_1949-03-26_2010.jpg,1.60,0.83,0.55,1.00,0.00,1.00,6
2741517_1979-07-21_2013.jpg,1.25,0.76,0.48,1.00,0.00,1.00,3
27490617_1986-07-08_2010.jpg,1.39,0.83,0.58,1.00,0.00,1.00,2
2749117_1957-12-27_2006.jpg,1.16,0.92,0.51,1.00,0.00,1.00,4
2761917_1963-07-20_2008.jpg,1.79,1.08,0.66,1.00,0.00,1.00,4
27717_1966-09-02_2012.jpg,1.46,1.08,0.65,1.00,0.00,1.00,4
2789917_1940-11-13_2007.jpg,1.62,1.20,0.60,1.00,0.00,1.00,6
27957717_1990-12-01_2015.jpg,1.40,0.90,0.55,1.00,0.00,1.00,2
2795917_1959-10-16_2013.jpg,1.28,0.93,0.51,1.00,0.00,1.00,5
2801717_1989-10-18_2007.jpg,1.28,1.00,0.56,1.00,0.00,1.00,1
28018617_1987-01-13_2012.jpg,1.36,0.81,0.55,1.00,0.00,1.00,2
28077217_1979-11-25_2014.jpg,1.43,0.93,0.60,1.00,0.00,1.00,3
28194317_1991-01-25_2011.jpg,1.35,0.95,0.51,1.00,0.00,1.00,1
2827517_1957-03-13_2012.jpg,1.05,0.75,0.48,1.00,0.00,1.00,5
2827517_1957-03-13_2012.jpg,2.28,0.99,0.66,1.00,0.00,1.00,5
2827517_1957-03-13_2012.jpg,2.28,0.99,0.66,1.00,0.00,1.00,5
28483317_1973-04-21_2012.jpg,2.28,0.99,0.66,1.00,0.00,1.00,3
2859817_1977-11-10_2010.jpg,1.19,0.83,0.47,1.00,0.00,1.00,3
29537817_1960-08-22_2009.jpg,1.32,0.82,0.55,1.00,0.00,1.00,4
295717_1962-03-26_1996.jpg,1.40,1.03,0.54,1.00,0.00,1.00,3
29663117_1899-05-05_1947.jpg,1.34,0.91,0.56,1.00,0.00,1.00,4
2971717_1936-04-07_1965.jpg,1.55,1.08,0.58,1.00,0.00,1.00,2
2977817_1982-08-15_2012.jpg,1.51,0.89,0.59,1.00,0.00,1.00,2
29889417_1989-07-19_2014.jpg,1.19,0.80,0.55,1.00,0.00,1.00,2
299717_1964-06-15_2010.jpg,1.16,0.90,0.59,1.00,0.00,1.00,4
3017_1956-03-14_2008.jpg,1.50,0.93,0.50,1.00,0.00,1.00,5
30201817_1969-03-24_2009.jpg,1.37,1.09,0.55,1.00,0.00,1.00,3
3036417_1975-05-09_2015.jpg,1.16,0.81,0.44,1.00,0.00,1.00,3
3040117_1980-11-10_2012.jpg,0.97,0.75,0.46,1.00,0.00,1.00,3
30532417_1988-09-08_2008.jpg,1.42,0.88,0.51,1.00,0.00,1.00,1
306817_1970-10-20_2010.jpg,1.76,0.99,0.60,1.00,0.00,1.00,3
3069217_1969-06-13_2012.jpg,1.27,0.90,0.67,1.00,0.00,1.00,4
30835717_1990-09-30_2011.jpg,1.29,0.94,0.62,1.00,0.00,1.00,2
31067917_1958-04-03_2007.jpg,1.53,0.95,0.54,1.00,0.00,1.00,4
31122417_1990-12-27_2012.jpg,1.66,1.21,0.56,1.00,0.00,1.00,2
3149117_1958-05-05_2008.jpg,1.11,0.78,0.48,1.00,0.00,1.00,4
31627817_1991-04-04_2013.jpg,1.50,0.92,0.58,1.00,0.00,1.00,2
31630617_1937-03-15_2014.jpg,1.60,0.84,0.49,1.00,0.00,1.00,7
31649617_1988-10-20_2011.jpg,1.60,0.84,0.49,1.00,0.00,1.00,2
31764117_1983-12-15_2014.jpg,1.53,0.84,0.59,1.00,0.00,1.00,3
3182017_1911-02-06_1948.jpg,1.30,0.94,0.57,1.00,0.00,1.00,3
31981217_1972-04-19_2011.jpg,1.33,0.96,0.55,1.00,0.00,1.00,3
32406017_1988-01-13_2012.jpg,1.36,0.85,0.56,1.00,0.00,1.00,2
32449617_1957-08-15_1973.jpg,1.30,0.85,0.52,1.00,0.00,1.00,1
32523417_1958-08-01_2013.jpg,1.38,1.04,0.51,1.00,0.00,1.00,5
32523417_1958-08-01_2013.jpg,0.94,0.65,0.36,1.00,0.00,1.00,5
32590217_1942-09-19_2014.jpg,1.45,0.91,0.58,1.00,0.00,1.00,7
32671917_1990-11-26_2013.jpg,1.31,0.83,0.53,1.00,0.00,1.00,2
327317_1969-08-19_2005.jpg,1.84,0.96,0.55,1.00,0.00,1.00,3
3285317_1986-02-23_2011.jpg,1.84,0.96,0.55,1.00,0.00,1.00,2
32917_1901-12-05_1946.jpg,1.41,0.99,0.59,1.00,0.00,1.00,4
3300417_1927-06-23_1981.jpg,1.35,0.84,0.53,1.00,0.00,1.00,5
33038517_1985-12-11_2010.jpg,1.83,1.02,0.60,1.00,0.00,1.00,2
33136717_1974-04-17_2007.jpg,1.55,0.99,0.62,1.00,0.00,1.00,3
33364217_1980-04-03_2006.jpg,1.55,0.99,0.62,1.00,0.00,1.00,2
3339517_1928-11-11_2008.jpg,2.17,1.28,0.68,1.00,0.00,1.00,7
33534017_1985-05-06_2012.jpg,2.17,1.28,0.68,1.00,0.00,1.00,2
33675617_1930-05-23_2011.jpg,1.33,0.88,0.52,1.00,0.00,1.00,8
33784617_1932-09-25_1984.jpg,1.39,1.04,0.60,1.00,0.00,1.00,5
3379517_1966-07-28_2009.jpg,1.25,0.82,0.54,1.00,0.00,1.00,4
33930917_1961-05-05_2012.jpg,1.33,1.06,0.56,1.00,0.00,1.00,5
33937117_1963-12-16_2006.jpg,1.44,0.87,0.57,1.00,0.00,1.00,4
34162517_1990-09-23_2011.jpg,1.44,0.87,0.57,1.00,0.00,1.00,2
34251517_1981-11-29_2014.jpg,1.37,0.93,0.62,1.00,0.00,1.00,3
3427217_1925-06-18_1962.jpg,1.20,0.79,0.55,1.00,0.00,1.00,3
3427217_1925-06-18_1962.jpg,1.20,0.79,0.55,1.00,0.00,1.00,3
3445017_1981-11-19_2012.jpg,1.39,0.91,0.58,1.00,0.00,1.00,3
3447717_1964-10-13_2010.jpg,1.39,0.91,0.58,1.00,0.00,1.00,4
344917_1971-01-17_2003.jpg,1.29,0.91,0.51,1.00,0.00,1.00,3
34517417_1982-01-18_2014.jpg,1.37,0.89,0.60,1.00,0.00,1.00,3
34614717_1985-04-11_2010.jpg,1.37,0.89,0.60,1.00,0.00,1.00,2
34617317_1961-06-22_1990.jpg,1.51,0.93,0.55,1.00,0.00,1.00,2
3490017_1982-05-29_2007.jpg,1.27,0.84,0.55,1.00,0.00,1.00,2
34981617_1926-05-07_1950.jpg,1.87,1.05,0.60,1.00,0.00,1.00,2
34983217_1989-07-14_2012.jpg,1.87,1.05,0.60,1.00,0.00,1.00,2
35184517_1976-12-23_2009.jpg,1.87,1.05,0.60,1.00,0.00,1.00,3
352017_1929-10-15_2007.jpg,1.22,0.74,0.49,1.00,0.00,1.00,7
3532317_1981-10-21_2006.jpg,1.42,0.85,0.55,1.00,0.00,1.00,2
35456517_1980-11-29_2011.jpg,1.39,0.96,0.59,1.00,0.00,1.00,3
355517_1931-01-31_2009.jpg,1.61,0.98,0.58,1.00,0.00,1.00,7
355517_1931-01-31_2009.jpg,1.46,0.95,0.53,1.00,0.00,1.00,7
355517_1931-01-31_2009.jpg,1.46,0.95,0.53,1.00,0.00,1.00,7
355517_1931-01-31_2009.jpg,1.46,0.95,0.53,1.00,0.00,1.00,7
3578017_1980-03-12_2013.jpg,1.46,0.95,0.53,1.00,0.00,1.00,3
3578017_1980-03-12_2013.jpg,1.46,0.95,0.53,1.00,0.00,1.00,3
35800317_1926-09-23_1967.jpg,1.75,1.03,0.70,1.00,0.00,1.00,4
3609917_1975-01-02_2013.jpg,1.46,0.92,0.58,1.00,0.00,1.00,3
36242317_1986-01-01_2011.jpg,1.75,1.05,0.63,1.00,0.00,1.00,2
3648917_1934-02-14_1989.jpg,1.56,1.18,0.60,1.00,0.00,1.00,5
36498117_1983-03-17_2012.jpg,1.57,0.86,0.65,1.00,0.00,1.00,2
3655617_1973-08-14_2007.jpg,1.29,0.89,0.57,1.00,0.00,1.00,3
36655717_1993-11-27_2013.jpg,1.31,0.74,0.47,1.00,0.00,1.00,1
36665117_1984-05-04_2014.jpg,1.41,0.80,0.48,1.00,0.00,1.00,2
36701317_1983-04-07_2012.jpg,1.50,0.84,0.49,1.00,0.00,1.00,2
36701317_1983-04-07_2012.jpg,1.39,0.79,0.56,1.00,0.00,1.00,2
36717117_1970-04-20_2012.jpg,1.54,0.97,0.52,1.00,0.00,1.00,4
36742417_1957-10-24_2012.jpg,1.54,0.97,0.52,1.00,0.00,1.00,5
3677417_1981-03-07_2011.jpg,1.54,0.97,0.52,1.00,0.00,1.00,2
36890117_1996-11-11_2014.jpg,1.31,0.84,0.52,1.00,0.00,1.00,1
36895517_1988-12-05_2012.jpg,1.52,0.85,0.53,1.00,0.00,1.00,2
36909917_1990-06-21_2013.jpg,1.32,0.79,0.54,1.00,0.00,1.00,2
36917_1955-02-24_2012.jpg,1.10,0.79,0.43,1.00,0.00,1.00,5
36947917_1959-07-29_1991.jpg,2.06,1.16,0.65,1.00,0.00,1.00,3
37022617_1974-07-04_2007.jpg,2.03,1.03,0.64,1.00,0.00,1.00,3
37025617_1947-03-17_2012.jpg,1.73,1.00,0.62,1.00,0.00,1.00,6
3733717_1918-02-13_1943.jpg,1.30,0.89,0.50,1.00,0.00,1.00,2
37338317_1989-02-20_2012.jpg,1.68,1.09,0.67,1.00,0.00,1.00,2
37338317_1989-02-20_2012.jpg,1.64,1.11,0.71,1.00,0.00,1.00,2
37338317_1989-02-20_2012.jpg,1.36,0.98,0.61,1.00,0.00,1.00,2
37498017_1960-12-05_2012.jpg,1.36,0.98,0.61,1.00,0.00,1.00,5
37780317_1945-02-22_1967.jpg,1.50,0.82,0.53,1.00,0.00,1.00,2
37780317_1945-02-22_1967.jpg,1.31,0.84,0.51,1.00,0.00,1.00,2
37790317_1993-10-07_2013.jpg,1.31,0.84,0.51,1.00,0.00,1.00,1
38041217_1985-01-28_2014.jpg,1.45,1.00,0.62,1.00,0.00,1.00,2
38056217_1963-02-13_2008.jpg,1.17,0.91,0.50,1.00,0.00,1.00,4
38194617_1947-01-16_1967.jpg,1.32,0.98,0.56,1.00,0.00,1.00,1
3838717_1887-10-02_1970.jpg,1.58,0.95,0.63,1.00,0.00,1.00,8
38427517_1994-11-12_2010.jpg,1.19,0.74,0.43,1.00,0.00,1.00,1
38489017_1975-05-28_2012.jpg,1.19,0.74,0.43,1.00,0.00,1.00,3
389817_1959-11-09_2006.jpg,1.35,0.86,0.56,1.00,0.00,1.00,4
39003217_1990-12-24_2014.jpg,1.35,0.86,0.56,1.00,0.00,1.00,2
39080117_1942-03-30_1964.jpg,1.20,0.83,0.43,1.00,0.00,1.00,2
39174417_1947-04-03_2013.jpg,1.31,0.89,0.51,1.00,0.00,1.00,6
39482517_1988-08-08_2013.jpg,2.04,1.19,0.70,1.00,0.00,1.00,2
39638417_1990-01-26_2014.jpg,1.01,0.63,0.40,1.00,0.00,1.00,2
398217_1917-05-28_1974.jpg,1.01,0.63,0.40,1.00,0.00,1.00,5
39982917_1997-04-08_2012.jpg,1.45,0.92,0.61,1.00,0.00,1.00,1
401017_1972-03-10_2010.jpg,1.45,0.92,0.61,1.00,0.00,1.00,3
40159017_1993-10-12_2014.jpg,1.21,0.78,0.54,1.00,0.00,1.00,2
40159017_1993-10-12_2014.jpg,1.37,0.89,0.52,1.00,0.00,1.00,2
4021817_1916-08-19_1954.jpg,1.27,0.82,0.46,1.00,0.00,1.00,3
40342217_1942-07-12_2011.jpg,1.76,0.93,0.59,1.00,0.00,1.00,6
40348617_1907-02-09_1941.jpg,1.67,1.13,0.57,1.00,0.00,1.00,3
40348617_1907-02-09_1941.jpg,1.67,1.13,0.57,1.00,0.00,1.00,3
4035117_1966-02-11_2005.jpg,1.11,0.74,0.46,1.00,0.00,1.00,3
40532417_1989-07-02_2014.jpg,1.09,0.79,0.48,1.00,0.00,1.00,2
40532417_1989-07-02_2014.jpg,1.40,0.89,0.57,1.00,0.00,1.00,2
40630917_1995-06-30_2013.jpg,1.56,1.03,0.70,1.00,0.00,1.00,1
40657317_1980-06-27_2010.jpg,1.37,1.01,0.53,1.00,0.00,1.00,2
40738917_1931-04-16_1958.jpg,1.13,0.85,0.51,1.00,0.00,1.00,2
40848817_1975-02-10_2012.jpg,1.67,0.94,0.55,1.00,0.00,1.00,3
41063817_1986-11-22_2013.jpg,1.67,0.94,0.55,1.00,0.00,1.00,2
41367217_1985-09-29_2014.jpg,1.12,0.99,0.49,1.00,0.00,1.00,2
4155017_1976-10-11_2011.jpg,1.89,0.96,0.58,1.00,0.00,1.00,3
41587117_1951-02-16_1990.jpg,1.89,0.96,0.58,1.00,0.00,1.00,3
41591217_1946-04-24_1972.jpg,1.33,0.96,0.52,1.00,0.00,1.00,2
41614717_1963-01-02_2007.jpg,1.33,0.96,0.52,1.00,0.00,1.00,4
41614717_1963-01-02_2007.jpg,1.50,1.08,0.63,1.00,0.00,1.00,4
4164817_1981-08-24_2007.jpg,1.55,1.03,0.66,1.00,0.00,1.00,2
41665817_1958-01-03_1984.jpg,1.25,0.80,0.56,1.00,0.00,1.00,2
41699817_1945-09-22_1971.jpg,1.39,0.91,0.57,1.00,0.00,1.00,2
41891217_1989-03-13_2013.jpg,1.32,0.93,0.61,1.00,0.00,1.00,2
41945317_1947-03-13_1994.jpg,1.32,0.93,0.61,1.00,0.00,1.00,4
41945317_1947-03-13_1994.jpg,1.32,0.93,0.61,1.00,0.00,1.00,4
4223317_1981-06-11_2015.jpg,1.32,0.93,0.61,1.00,0.00,1.00,3
4223317_1981-06-11_2015.jpg,1.27,0.77,0.47,1.00,0.00,1.00,3
42234117_1991-12-17_2014.jpg,1.27,0.90,0.52,1.00,0.00,1.00,2
42317617_1991-12-13_2014.jpg,1.26,0.83,0.52,1.00,0.00,1.00,2
424017_1946-03-25_2008.jpg,1.38,1.04,0.64,1.00,0.00,1.00,6
42443717_1992-12-31_2014.jpg,1.39,0.92,0.58,1.00,0.00,1.00,2
42612117_1978-02-03_2014.jpg,1.68,1.13,0.64,1.00,0.00,1.00,3
4263717_1984-09-28_2012.jpg,1.16,0.95,0.52,1.00,0.00,1.00,2
42647917_1992-05-06_2015.jpg,1.18,0.78,0.51,1.00,0.00,1.00,2
42647917_1992-05-06_2015.jpg,1.18,0.78,0.51,1.00,0.00,1.00,2
42950117_1990-10-23_2014.jpg,1.43,0.92,0.51,1.00,0.00,1.00,2
42968717_1981-08-07_2013.jpg,1.68,1.07,0.60,1.00,0.00,1.00,3
43091817_1951-10-20_2014.jpg,1.68,1.07,0.60,1.00,0.00,1.00,6
433017_1956-08-29_1992.jpg,1.68,1.07,0.60,1.00,0.00,1.00,3
433017_1956-08-29_1992.jpg,1.68,1.07,0.60,1.00,0.00,1.00,3
43384917_1995-03-21_2013.jpg,1.58,1.04,0.55,1.00,0.00,1.00,1
43981417_1923-09-29_1950.jpg,1.27,0.90,0.56,1.00,0.00,1.00,2
440017_1970-09-18_2015.jpg,1.51,0.94,0.58,1.00,0.00,1.00,4
44217217_1905-09-01_1953.jpg,1.24,0.81,0.52,1.00,0.00,1.00,4
44426817_1963-08-22_2000.jpg,1.41,1.12,0.58,1.00,0.00,1.00,3
4447217_1985-02-25_2011.jpg,1.57,0.79,0.52,1.00,0.00,1.00,2
44743017_1983-11-28_2012.jpg,1.55,1.06,0.59,1.00,0.00,1.00,2
4481117_1981-04-19_2011.jpg,1.61,1.16,0.67,1.00,0.00,1.00,2
44902317_1987-04-21_2015.jpg,1.36,0.79,0.51,1.00,0.00,1.00,2
4519817_1951-07-01_2001.jpg,1.60,1.12,0.62,1.00,0.00,1.00,4
45403617_1997-02-06_2015.jpg,1.07,0.73,0.46,1.00,0.00,1.00,1
4544417_1924-12-19_1948.jpg,1.52,1.10,0.60,1.00,0.00,1.00,2
45572417_1996-06-18_2015.jpg,1.53,0.91,0.60,1.00,0.00,1.00,1
45610417_1967-10-24_2013.jpg,1.68,1.25,0.69,1.00,0.00,1.00,4
45628317_1990-06-27_2014.jpg,1.90,0.89,0.56,1.00,0.00,1.00,2
45695817_1999-04-14_2015.jpg,1.41,0.88,0.54,1.00,0.00,1.00,1
4580417_1962-04-02_2012.jpg,1.26,1.00,0.54,1.00,0.00,1.00,4
4584817_1975-12-26_2007.jpg,1.24,0.85,0.51,1.00,0.00,1.00,3
4584817_1975-12-26_2007.jpg,1.23,0.83,0.52,1.00,0.00,1.00,3
4584817_1975-12-26_2007.jpg,1.36,0.97,0.58,1.00,0.00,1.00,3
4584817_1975-12-26_2007.jpg,1.26,0.96,0.60,1.00,0.00,1.00,3
4584817_1975-12-26_2007.jpg,1.13,0.89,0.44,1.00,0.00,1.00,3
4609617_1991-07-09_2010.jpg,1.18,1.01,0.48,1.00,0.00,1.00,1
46525817_1980-05-15_2013.jpg,1.40,1.04,0.68,1.00,0.00,1.00,3
4739817_1959-01-19_1981.jpg,1.33,1.05,0.55,1.00,0.00,1.00,2
4740117_1982-01-08_2013.jpg,1.26,0.91,0.55,1.00,0.00,1.00,3
4759617_1963-08-08_2013.jpg,1.16,0.79,0.46,1.00,0.00,1.00,4
481717_1974-03-07_2009.jpg,1.50,0.91,0.54,1.00,0.00,1.00,3
4868317_1967-11-08_2006.jpg,1.39,0.79,0.50,1.00,0.00,1.00,3
4868317_1967-11-08_2006.jpg,1.59,0.87,0.48,1.00,0.00,1.00,3
49617_1935-05-23_2013.jpg,1.23,0.84,0.53,1.00,0.00,1.00,7
5079417_1972-03-24_2010.jpg,2.10,1.17,0.72,1.00,0.00,1.00,3
508717_1981-03-28_2007.jpg,1.39,1.02,0.60,1.00,0.00,1.00,2
5164117_1981-01-21_2007.jpg,1.26,0.81,0.53,1.00,0.00,1.00,2
5164117_1981-01-21_2007.jpg,1.37,0.92,0.56,1.00,0.00,1.00,2
5201317_1936-01-06_1954.jpg,1.26,0.98,0.54,1.00,0.00,1.00,1
5246117_1958-07-13_2007.jpg,1.33,0.97,0.53,1.00,0.00,1.00,4
52517_1934-10-07_1964.jpg,2.04,1.12,0.78,1.00,0.00,1.00,2
5443417_1958-03-14_2010.jpg,1.10,0.84,0.49,1.00,0.00,1.00,5
