Image,facial_index,mandibular_index,intercanthal_index,orbital_width_index,eye_fissure_index,nasal_index,vermilion_height_index,mouth_face_width_index,age_class
/Users/jishavarun/Documents/Python/CS256/wiki/14/7362114_1948-09-29_2009.jpg,0.95,0.35,0.38,0.81,0.09,0.40,0.68,0.47,6
/Users/jishavarun/Documents/Python/CS256/wiki/14/736614_1950-06-04_1997.jpg,0.95,0.35,0.38,0.81,0.09,0.40,0.68,0.47,4
/Users/jishavarun/Documents/Python/CS256/wiki/14/7368014_1960-04-22_2008.jpg,1.00,0.43,0.40,0.74,0.09,0.34,0.64,0.38,4
/Users/jishavarun/Documents/Python/CS256/wiki/14/7479314_1983-07-06_2006.jpg,0.90,0.42,0.43,0.66,0.07,0.44,0.70,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/7504614_1984-08-03_2007.jpg,0.88,0.45,0.40,0.74,0.05,0.42,0.63,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/7520414_1965-09-13_2010.jpg,0.94,0.38,0.47,0.56,0.07,0.43,0.58,0.40,4
/Users/jishavarun/Documents/Python/CS256/wiki/14/7544514_1925-07-30_1954.jpg,0.97,0.56,0.42,0.69,0.07,0.47,0.86,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/7657914_1985-09-20_2008.jpg,0.97,0.56,0.42,0.69,0.07,0.47,0.86,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/7858014_1927-06-15_1949.jpg,0.83,0.32,0.44,0.64,0.09,0.41,0.66,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/7863214_1985-01-19_2009.jpg,0.97,0.57,0.43,0.66,0.06,0.48,0.65,0.46,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/797514_1932-10-09_1957.jpg,0.85,0.39,0.44,0.66,0.08,0.43,0.48,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/8145514_1965-01-03_2013.jpg,0.94,0.47,0.42,0.70,0.06,0.47,0.69,0.48,4
/Users/jishavarun/Documents/Python/CS256/wiki/14/8147614_1979-07-16_2009.jpg,0.89,0.45,0.40,0.74,0.08,0.43,0.74,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/8149114_1981-04-17_2015.jpg,0.89,0.45,0.40,0.74,0.08,0.43,0.74,0.32,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/8185414_1983-09-27_2011.jpg,1.02,0.41,0.37,0.86,0.12,0.26,0.67,0.28,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/8212614_1962-02-24_2006.jpg,1.02,0.41,0.37,0.86,0.12,0.26,0.67,0.28,4
/Users/jishavarun/Documents/Python/CS256/wiki/14/852514_1980-01-18_2013.jpg,1.02,0.41,0.37,0.86,0.12,0.26,0.67,0.28,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/8615114_1986-05-22_2011.jpg,0.97,0.45,0.45,0.62,0.05,0.45,0.88,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/8691714_1937-08-03_1975.jpg,0.93,0.41,0.41,0.72,0.08,0.47,0.73,0.36,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/8691714_1937-08-03_1975.jpg,0.93,0.41,0.41,0.72,0.08,0.47,0.73,0.36,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/8705714_1984-12-04_2012.jpg,1.01,0.52,0.40,0.76,0.09,0.42,0.63,0.47,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/8766914_1987-03-23_2014.jpg,0.99,0.43,0.42,0.70,0.08,0.37,0.59,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/8839414_1984-09-23_2008.jpg,0.94,0.50,0.42,0.68,0.07,0.46,0.63,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/8847414_1965-07-11_2007.jpg,0.94,0.50,0.42,0.68,0.07,0.46,0.63,0.42,4
/Users/jishavarun/Documents/Python/CS256/wiki/14/901214_1975-07-05_2012.jpg,0.94,0.50,0.42,0.68,0.07,0.46,0.63,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/914114_1980-04-10_2010.jpg,0.88,0.31,0.40,0.77,0.10,0.42,0.57,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/9142914_1972-07-08_2008.jpg,0.89,0.37,0.44,0.64,0.06,0.40,0.62,0.40,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/9155814_1930-02-23_1952.jpg,0.90,0.41,0.43,0.68,0.08,0.47,0.67,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/932714_1966-03-10_2011.jpg,0.82,0.39,0.44,0.65,0.07,0.46,0.80,0.36,4
/Users/jishavarun/Documents/Python/CS256/wiki/14/9371414_1976-02-10_2013.jpg,0.87,0.36,0.40,0.75,0.09,0.45,0.58,0.46,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/9371414_1976-02-10_2013.jpg,0.87,0.36,0.40,0.75,0.09,0.45,0.58,0.46,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/9385614_1989-07-01_2007.jpg,0.98,0.48,0.40,0.74,0.09,0.37,0.77,0.34,1
/Users/jishavarun/Documents/Python/CS256/wiki/14/946114_1956-09-02_1998.jpg,0.98,0.48,0.40,0.74,0.09,0.37,0.77,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/14/9530814_1983-10-04_2014.jpg,0.98,0.48,0.40,0.74,0.09,0.37,0.77,0.34,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/9530814_1983-10-04_2014.jpg,0.75,0.33,0.42,0.69,0.08,0.50,0.85,0.33,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/9530814_1983-10-04_2014.jpg,0.75,0.33,0.42,0.69,0.08,0.50,0.85,0.33,3
/Users/jishavarun/Documents/Python/CS256/wiki/14/958714_1948-07-28_1977.jpg,1.00,0.44,0.39,0.78,0.10,0.36,0.64,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/9749814_1981-05-11_2008.jpg,0.91,0.46,0.44,0.64,0.08,0.48,0.83,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/9749814_1981-05-11_2008.jpg,0.94,0.38,0.41,0.73,0.07,0.46,0.59,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/14/9906214_1952-02-29_2013.jpg,0.94,0.38,0.41,0.73,0.07,0.46,0.59,0.38,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/10059615_1912-01-10_1943.jpg,0.94,0.38,0.41,0.73,0.07,0.46,0.59,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/10075415_1988-01-11_2010.jpg,0.94,0.38,0.41,0.73,0.07,0.46,0.59,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/10082515_1920-08-23_1963.jpg,0.78,0.32,0.43,0.66,0.09,0.48,0.21,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/10082515_1920-08-23_1963.jpg,0.78,0.32,0.43,0.66,0.09,0.48,0.21,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/10082515_1920-08-23_1963.jpg,0.78,0.32,0.43,0.66,0.09,0.48,0.21,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/10082515_1920-08-23_1963.jpg,0.78,0.32,0.43,0.66,0.09,0.48,0.21,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/1017615_1981-05-02_2010.jpg,0.78,0.32,0.43,0.66,0.09,0.48,0.21,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/102915_1914-10-02_1941.jpg,0.81,0.40,0.44,0.65,0.06,0.53,0.48,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/1031015_1976-06-23_2013.jpg,0.90,0.37,0.42,0.69,0.09,0.34,0.56,0.31,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/1041815_1888-11-18_1988.jpg,0.90,0.37,0.42,0.69,0.09,0.34,0.56,0.31,8
/Users/jishavarun/Documents/Python/CS256/wiki/15/10435615_1949-08-20_2006.jpg,0.90,0.37,0.42,0.69,0.09,0.34,0.56,0.31,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/10522615_1974-02-28_2013.jpg,0.89,0.37,0.44,0.64,0.09,0.42,0.67,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/10531315_1982-01-07_2014.jpg,0.87,0.39,0.39,0.77,0.06,0.55,0.70,0.57,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/10558015_1911-02-20_1961.jpg,0.81,0.30,0.41,0.72,0.08,0.39,0.33,0.42,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/10705915_1984-04-30_2013.jpg,1.10,0.49,0.43,0.66,0.08,0.36,0.66,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/10788215_1955-11-09_2011.jpg,0.91,0.40,0.43,0.67,0.06,0.49,0.45,0.41,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/10831515_1958-02-24_2011.jpg,0.94,0.46,0.43,0.66,0.07,0.46,0.41,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/1086615_1977-04-24_2008.jpg,0.97,0.46,0.43,0.67,0.06,0.42,0.67,0.44,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/1093015_1942-07-17_1968.jpg,1.05,0.45,0.41,0.71,0.10,0.44,0.79,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/1093015_1942-07-17_1968.jpg,0.97,0.52,0.44,0.63,0.05,0.50,0.67,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/11008015_1919-07-19_1973.jpg,0.90,0.47,0.43,0.66,0.04,0.55,0.61,0.43,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/11008015_1919-07-19_1973.jpg,0.90,0.47,0.43,0.66,0.04,0.55,0.61,0.43,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/1111715_1985-06-28_2011.jpg,0.90,0.47,0.43,0.66,0.04,0.55,0.61,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/1125115_1977-08-28_2010.jpg,0.84,0.39,0.42,0.70,0.06,0.48,0.55,0.39,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/11363415_1952-01-14_2002.jpg,0.90,0.35,0.39,0.77,0.09,0.40,0.52,0.31,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/11450915_1949-06-22_2010.jpg,0.98,0.53,0.47,0.57,0.06,0.49,0.84,0.41,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/1159715_1981-07-20_2011.jpg,0.94,0.38,0.40,0.75,0.11,0.39,0.43,0.26,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/11736815_1987-02-09_2015.jpg,0.94,0.38,0.40,0.75,0.11,0.39,0.43,0.26,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/11958415_1930-03-02_2007.jpg,0.85,0.46,0.37,0.86,0.08,0.51,0.57,0.47,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/12190915_1982-09-24_2013.jpg,0.95,0.30,0.40,0.74,0.06,0.37,0.43,0.46,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/12251415_1937-09-11_1960.jpg,0.94,0.43,0.41,0.71,0.05,0.53,0.62,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/12251415_1937-09-11_1960.jpg,0.83,0.45,0.44,0.65,0.05,0.52,0.56,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/12251415_1937-09-11_1960.jpg,0.90,0.43,0.43,0.66,0.07,0.44,0.65,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/12251415_1937-09-11_1960.jpg,0.81,0.29,0.44,0.64,0.06,0.43,0.76,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/1260815_1958-06-11_2007.jpg,0.81,0.29,0.44,0.64,0.06,0.43,0.76,0.37,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/12715515_1927-07-06_1954.jpg,0.87,0.38,0.45,0.60,0.06,0.41,0.50,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/12758715_1959-06-17_2011.jpg,0.87,0.44,0.43,0.66,0.06,0.47,0.51,0.36,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/1279915_1963-09-28_2010.jpg,0.87,0.44,0.43,0.66,0.06,0.47,0.51,0.36,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/1294815_1929-01-07_1957.jpg,1.00,0.46,0.44,0.63,0.06,0.41,0.60,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/12972715_1982-09-30_2008.jpg,0.77,0.31,0.43,0.68,0.06,0.53,0.41,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/13006815_1935-11-15_1963.jpg,0.77,0.31,0.43,0.68,0.06,0.53,0.41,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/130715_1967-06-06_2013.jpg,0.84,0.36,0.42,0.69,0.10,0.50,0.36,0.41,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/13097415_1977-11-05_2009.jpg,0.84,0.36,0.42,0.69,0.10,0.50,0.36,0.41,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/13104815_1944-12-13_1960.jpg,1.01,0.40,0.43,0.68,0.08,0.39,0.55,0.44,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/13108915_1906-12-23_1955.jpg,0.95,0.43,0.49,0.53,0.05,0.49,0.51,0.37,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/13145815_1971-12-14_1999.jpg,0.94,0.30,0.41,0.72,0.09,0.36,0.66,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/1339415_1951-03-27_2009.jpg,0.94,0.30,0.41,0.72,0.09,0.36,0.66,0.33,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/1339715_1980-05-28_2011.jpg,0.88,0.39,0.46,0.60,0.07,0.47,0.66,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/13398215_1986-08-02_2010.jpg,0.88,0.39,0.46,0.60,0.07,0.47,0.66,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/13583415_1986-03-11_2013.jpg,0.96,0.49,0.43,0.66,0.11,0.37,0.75,0.27,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/13635715_1982-01-23_2013.jpg,0.89,0.33,0.42,0.69,0.08,0.44,0.63,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/1363615_1967-12-12_2006.jpg,0.84,0.33,0.43,0.68,0.09,0.46,0.45,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/13874815_1945-09-20_2009.jpg,1.02,0.49,0.41,0.72,0.07,0.43,0.78,0.52,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/13875215_1934-08-03_2007.jpg,1.03,0.52,0.40,0.76,0.03,0.59,0.53,0.37,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/14003015_1944-10-18_1968.jpg,0.94,0.35,0.41,0.72,0.09,0.39,0.78,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/14112315_1979-07-07_2010.jpg,0.91,0.45,0.41,0.72,0.06,0.51,0.66,0.50,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/1418915_1965-09-09_2012.jpg,0.91,0.45,0.41,0.72,0.06,0.51,0.66,0.50,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/1431415_1977-08-07_2014.jpg,0.89,0.41,0.41,0.72,0.09,0.37,0.62,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/14329615_1957-11-25_2010.jpg,0.89,0.41,0.41,0.72,0.09,0.37,0.62,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/1453015_1969-10-24_2015.jpg,0.88,0.45,0.42,0.70,0.07,0.49,0.66,0.48,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/14536815_1988-10-20_2010.jpg,0.91,0.44,0.42,0.71,0.09,0.37,0.57,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/14731515_1986-09-14_2005.jpg,0.97,0.42,0.44,0.63,0.10,0.38,0.71,0.30,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/14731515_1986-09-14_2005.jpg,1.03,0.60,0.39,0.77,0.12,0.37,0.72,0.27,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/14731515_1986-09-14_2005.jpg,1.03,0.60,0.39,0.77,0.12,0.37,0.72,0.27,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/1477015_1968-10-17_2011.jpg,0.97,0.43,0.43,0.66,0.06,0.45,0.64,0.49,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/15314815_1952-01-09_2009.jpg,0.97,0.43,0.43,0.66,0.06,0.45,0.64,0.49,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/15329115_1916-08-21_1965.jpg,0.97,0.43,0.43,0.66,0.06,0.45,0.64,0.49,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/1555215_1931-01-17_2009.jpg,0.97,0.43,0.43,0.66,0.06,0.45,0.64,0.49,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/155915_1953-02-08_2009.jpg,0.93,0.49,0.44,0.63,0.06,0.46,0.69,0.53,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/1559915_1940-09-10_2007.jpg,0.88,0.34,0.46,0.59,0.07,0.55,0.46,0.39,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/1576615_1986-03-20_2005.jpg,0.93,0.44,0.43,0.67,0.08,0.39,0.54,0.34,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/15770315_1982-03-28_2008.jpg,0.82,0.42,0.43,0.66,0.07,0.46,0.48,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/15806415_1990-07-14_2014.jpg,0.81,0.42,0.40,0.75,0.07,0.53,0.52,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/16108515_1982-03-23_2011.jpg,0.88,0.47,0.39,0.80,0.06,0.50,0.31,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/16115_1960-02-07_2013.jpg,0.89,0.48,0.43,0.67,0.09,0.42,0.58,0.36,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/16315_1904-03-26_1984.jpg,0.99,0.55,0.42,0.68,0.05,0.54,0.75,0.42,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/1657515_1965-07-24_2013.jpg,0.92,0.40,0.40,0.75,0.08,0.48,0.67,0.37,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/166915_1943-01-10_1972.jpg,0.92,0.40,0.40,0.75,0.08,0.48,0.67,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/16719015_1940-10-10_1964.jpg,0.92,0.40,0.40,0.75,0.08,0.48,0.67,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/16762515_1936-10-13_2008.jpg,0.97,0.44,0.43,0.67,0.06,0.50,0.56,0.43,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/17007615_1983-07-24_2013.jpg,0.97,0.44,0.43,0.67,0.06,0.50,0.56,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/170515_1960-04-14_1968.jpg,0.86,0.36,0.43,0.66,0.08,0.48,0.60,0.44,0
/Users/jishavarun/Documents/Python/CS256/wiki/15/1713015_1910-02-17_1957.jpg,0.85,0.35,0.44,0.64,0.08,0.47,0.48,0.37,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/171515_1951-07-06_2011.jpg,0.92,0.35,0.43,0.67,0.06,0.47,0.59,0.44,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/1724615_1974-04-18_2012.jpg,0.92,0.35,0.43,0.67,0.06,0.47,0.59,0.44,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/1752415_1904-10-20_1975.jpg,0.92,0.49,0.47,0.56,0.05,0.53,0.67,0.47,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/1770815_1977-05-22_2007.jpg,0.88,0.38,0.44,0.64,0.08,0.58,0.76,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/17782115_1952-12-03_2008.jpg,0.87,0.45,0.45,0.61,0.07,0.40,0.38,0.29,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/1796515_1973-06-04_2010.jpg,0.87,0.45,0.45,0.61,0.07,0.40,0.38,0.29,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/18405015_1981-02-06_2013.jpg,0.93,0.45,0.42,0.68,0.05,0.47,0.70,0.50,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/18440815_1984-09-17_2008.jpg,0.99,0.42,0.43,0.66,0.07,0.42,0.57,0.48,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/18663215_1914-11-23_1950.jpg,0.70,0.33,0.42,0.68,0.09,0.36,0.63,0.25,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/1867215_1972-07-23_2010.jpg,1.01,0.50,0.43,0.67,0.09,0.41,0.55,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/18893415_1952-01-30_2010.jpg,0.78,0.28,0.45,0.62,0.07,0.49,0.46,0.31,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/18985215_1984-05-10_2012.jpg,0.99,0.50,0.41,0.73,0.08,0.56,0.78,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/19313415_1991-03-19_2010.jpg,0.98,0.38,0.38,0.81,0.14,0.35,0.73,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/19313415_1991-03-19_2010.jpg,1.03,0.51,0.41,0.74,0.09,0.43,0.69,0.32,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/194815_1981-04-25_2008.jpg,0.81,0.44,0.45,0.62,0.07,0.54,0.68,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/19532715_1974-06-22_2011.jpg,0.98,0.44,0.41,0.71,0.09,0.39,0.55,0.33,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/1969815_1974-09-25_2015.jpg,0.86,0.37,0.45,0.62,0.10,0.44,0.72,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/19818415_1992-02-08_2010.jpg,0.89,0.42,0.42,0.69,0.10,0.36,0.59,0.33,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/19818415_1992-02-08_2010.jpg,0.99,0.51,0.42,0.70,0.08,0.41,1.00,0.34,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/1990815_1927-01-25_2011.jpg,0.92,0.44,0.47,0.57,0.07,0.48,0.46,0.35,8
/Users/jishavarun/Documents/Python/CS256/wiki/15/1992215_1980-01-10_2011.jpg,1.01,0.51,0.44,0.65,0.07,0.46,0.70,0.55,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/1993415_1964-10-14_2011.jpg,1.01,0.51,0.44,0.65,0.07,0.46,0.70,0.55,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/2000415_1932-11-06_2009.jpg,1.02,0.49,0.44,0.63,0.07,0.52,1.38,0.39,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/20089715_1976-11-19_2012.jpg,0.89,0.45,0.41,0.73,0.07,0.44,0.41,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/20139015_1976-09-19_2010.jpg,0.89,0.45,0.41,0.73,0.07,0.44,0.41,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/20215_1893-07-03_1964.jpg,0.96,0.32,0.39,0.77,0.08,0.35,0.54,0.41,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/20215_1893-07-03_1964.jpg,0.96,0.32,0.39,0.77,0.08,0.35,0.54,0.41,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/20220215_1944-08-20_1969.jpg,0.90,0.37,0.44,0.64,0.09,0.41,0.45,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/20220215_1944-08-20_1969.jpg,0.97,0.50,0.41,0.72,0.09,0.39,0.66,0.30,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/2025815_1946-09-26_2012.jpg,0.93,0.39,0.46,0.59,0.06,0.47,0.80,0.49,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/2026115_1969-03-11_2011.jpg,0.93,0.46,0.44,0.64,0.05,0.55,0.62,0.43,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/2047015_1975-12-14_2005.jpg,0.93,0.46,0.44,0.64,0.05,0.55,0.62,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/2057915_1953-11-25_2007.jpg,0.96,0.45,0.44,0.63,0.07,0.38,0.81,0.36,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/205815_1948-11-24_2004.jpg,0.84,0.32,0.43,0.66,0.08,0.45,0.74,0.44,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/205815_1948-11-24_2004.jpg,1.00,0.46,0.45,0.62,0.06,0.42,0.72,0.43,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/2079115_1937-04-10_2005.jpg,1.00,0.47,0.42,0.69,0.09,0.35,0.75,0.32,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/20847815_1980-04-17_2006.jpg,0.87,0.47,0.42,0.69,0.07,0.47,0.48,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/20943015_1937-09-03_1957.jpg,0.87,0.47,0.42,0.69,0.07,0.47,0.48,0.39,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/20972015_1991-09-16_2008.jpg,0.86,0.35,0.43,0.65,0.06,0.47,0.63,0.36,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/21010215_1988-01-01_2013.jpg,0.86,0.35,0.43,0.65,0.06,0.47,0.63,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/21268315_1980-01-11_2015.jpg,0.94,0.48,0.41,0.72,0.08,0.47,0.75,0.40,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/21809615_1934-10-23_2009.jpg,0.89,0.42,0.45,0.62,0.07,0.50,0.74,0.54,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/22089515_1929-09-27_2007.jpg,0.89,0.42,0.45,0.62,0.07,0.50,0.74,0.54,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/22353015_1953-01-17_2008.jpg,0.93,0.32,0.44,0.64,0.07,0.47,0.57,0.40,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/2248415_1985-09-14_2009.jpg,0.91,0.49,0.43,0.67,0.08,0.44,0.68,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/22698515_1967-12-14_2009.jpg,0.85,0.47,0.41,0.72,0.07,0.48,0.63,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/2293115_1969-09-19_2008.jpg,0.99,0.55,0.43,0.65,0.06,0.46,0.65,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/22969315_1971-05-03_2009.jpg,0.99,0.55,0.43,0.65,0.06,0.46,0.65,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/2328615_1905-04-15_1961.jpg,1.02,0.42,0.44,0.63,0.08,0.41,0.75,0.36,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/23355115_1949-08-26_1987.jpg,0.95,0.39,0.40,0.76,0.08,0.37,0.70,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/23508515_1976-06-05_2012.jpg,0.95,0.39,0.40,0.76,0.08,0.37,0.70,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/23509715_1968-06-09_2008.jpg,0.87,0.42,0.45,0.62,0.05,0.49,0.73,0.40,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/23985715_1939-02-22_1960.jpg,0.90,0.36,0.43,0.67,0.06,0.48,0.55,0.47,2
